,AccountDetailID,CreateTime,MemberID,TradeUnitID,ExchangeID,InstrumentID,SettlementGroup,ProductGroup,AccountID,Currency,Amount,PreBalance,Balance,Source,Remark,UpdateUserID,UpdateTime,UserID,InsertTime,LocalID,SettleSegment,BusinessNo,RelatedID,ReserveAmount,ReserveBalance
309,1000141727522711,2025-07-03 20:00:47,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1,2401.02692596,2400.02692596,4,,,1751572847,,1751572847,1250703110095,,,,0,0
310,1000141727525197,2025-07-03 20:17:31,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-552,2400.02692596,1848.02692596,4,,,1751573851,,1751573851,1250703110096,,,,0,0
311,1000141727528516,2025-07-03 20:40:20,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-2.7461,1848.02692596,1845.28082596,5,,,1751575220,lbank_exchange_user,1751575220,1000580702451518,,1001647566415127,,0,0
312,1000141727528517,2025-07-03 20:40:20,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,40.6,1845.28082596,1885.88082596,1,,,1751575220,lbank_exchange_user,1751575220,1000580702451518,,1001647566415127,,0,0
313,1000141727528572,2025-07-03 20:40:41,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-6.78287318,1885.88082596,1879.09795278,5,,,1751575241,lbank_exchange_user,1751575241,1000580702559185,,1001647566664537,,0,0
314,1000141727528573,2025-07-03 20:40:41,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,100.2573,1879.09795278,1979.35525278,1,,,1751575241,lbank_exchange_user,1751575241,1000580702559185,,1001647566664537,,0,0
315,1000141727528591,2025-07-03 20:40:49,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-322.7797,1979.35525278,1656.57555278,4,,,1751575249,,1751575249,1250703110097,,,,0,0
316,1000141727570241,2025-07-04 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,9.05420005,1656.57555278,1665.62975283,7,,,1751587200,,1751587200,,,,,,0
317,1000141727578830,2025-07-04 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,2.00876016,1665.62975283,1667.63851299,7,,,1751587200,,1751587200,,,,,,0
318,1000141727690641,2025-07-04 07:52:54,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-36.27014936,1667.63851299,1631.36836363,5,,,1751615574,lbank_exchange_user,1751615574,1000580909052211,,1001648044801381,,0,0
319,1000141727690642,2025-07-04 07:52:54,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,3991.26123,1631.36836363,5622.62959363,1,,,1751615574,lbank_exchange_user,1751615574,1000580909052211,,1001648044801381,,0,0
320,1000141727690757,2025-07-04 07:53:22,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1711,5622.62959363,3911.62959363,4,,,1751615602,,1751615602,1250704110098,,,,0,0
321,1000141727702089,2025-07-04 08:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,8.8015471,3911.62959363,3920.43114073,7,,,1751616000,,1751616000,,,,,,0
322,1000141727739662,2025-07-04 08:47:14,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1300,3920.43114073,2620.43114073,4,,,1751618834,,1751618834,1250704110099,,,,0,0
323,1000141727747404,2025-07-04 09:24:05,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1464.229,2620.43114073,4084.66014073,3,,,1751621045,,1751621045,1250704110100,,,,0,0
324,1000141727847955,2025-07-04 14:03:40,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-76.16673983,4084.66014073,4008.4934009,5,,,1751637820,lbank_exchange_user,1751637820,217516378204240,,1001648314017163,,0,0
325,1000141727852533,2025-07-04 14:09:22,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-44.50561995,4008.4934009,3963.98778095,5,,,1751638162,lbank_exchange_user,1751638162,1000581025306615,,1001648318506992,,0,0
326,1000141727852534,2025-07-04 14:09:22,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,4220.7702,3963.98778095,8184.75798095,1,,,1751638162,lbank_exchange_user,1751638162,1000581025306615,,1001648318506992,,0,0
327,1000141727854022,2025-07-04 14:11:30,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-15.1803925,8184.75798095,8169.57758845,5,,,1751638290,lbank_exchange_user,1751638290,1000581026026820,,1001648320275256,1000156973233912,0,0
328,1000141727854023,2025-07-04 14:11:30,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-209.8005,8169.57758845,7959.77708845,1,,,1751638290,lbank_exchange_user,1751638290,1000581026026820,,1001648320275256,1000156973233912,0,0
329,1000141727854850,2025-07-04 14:12:39,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-0.001884,7959.77708845,7959.77520445,5,,,1751638359,lbank_exchange_user,1751638359,1000581026407647,,1001648321198350,1000156973272097,0,0
330,1000141727854851,2025-07-04 14:12:39,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-0.0441,7959.77520445,7959.73110445,1,,,1751638359,lbank_exchange_user,1751638359,1000581026407647,,1001648321198350,1000156973272097,0,0
331,1000141727854852,2025-07-04 14:12:39,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-60.577508,7959.73110445,7899.15359645,5,,,1751638359,lbank_exchange_user,1751638359,1000581026407647,,1001648321198350,1000156973272098,0,0
332,1000141727854853,2025-07-04 14:12:39,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1417.9767,7899.15359645,6481.17689645,1,,,1751638359,lbank_exchange_user,1751638359,1000581026407647,,1001648321198350,1000156973272098,0,0
333,1000141727855201,2025-07-04 14:13:02,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-88.08231477,6481.17689645,6393.09458168,5,,,1751638382,lbank_exchange_user,1751638382,217516383829121,,1001648321506925,,0,0
334,1000141727860384,2025-07-04 14:21:23,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-22.00455075,6393.09458168,6371.09003093,5,,,1751638883,lbank_exchange_user,1751638883,1000581029331511,,1001648328307237,1000156973563509,0,0
335,1000141727860385,2025-07-04 14:21:23,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-63.48394,6371.09003093,6307.60609093,1,,,1751638883,lbank_exchange_user,1751638883,1000581029331511,,1001648328307237,1000156973563509,0,0
336,1000141727908725,2025-07-04 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-7.02511351,6307.60609093,6300.58097742,7,,,1751644800,,1751644800,,,,,,0
337,1000141727928135,2025-07-04 16:06:10,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-65.27350971,6300.58097742,6235.30746771,5,,,1751645170,lbank_exchange_user,1751645170,1000581062487073,,1001648407915702,1000156977032024,0,0
338,1000141727928136,2025-07-04 16:06:10,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-3153.53331,6235.30746771,3081.77415771,1,,,1751645170,lbank_exchange_user,1751645170,1000581062487073,,1001648407915702,1000156977032024,0,0
339,1000141727929085,2025-07-04 16:08:36,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-29.03261496,3081.77415771,3052.74154275,5,,,1751645316,lbank_exchange_user,1751645316,217516453165412,,1001648409882798,,0,0
340,1000141727929347,2025-07-04 16:09:20,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-49.37640771,3052.74154275,3003.36513504,5,,,1751645360,lbank_exchange_user,1751645360,217516453605653,,1001648410493353,,0,0
341,1000141727934336,2025-07-04 16:20:23,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-186.49178995,3003.36513504,2816.87334509,5,,,1751646023,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1751646023,1000581067110822,,1001648419123113,1000156977504628,0,0
342,1000141727934337,2025-07-04 16:20:23,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-2816.44075,2816.87334509,0.43259509,a,,,1751646023,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1751646023,1000581067110822,,1001648419123113,1000156977504628,0,0
343,1000141728339360,2025-07-05 15:10:39,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,16822.3909,0.43259509,16822.82349509,3,,,1751728239,,1751728239,1250705110101,,,,0,0
344,1000141728339374,2025-07-05 15:10:46,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-157.79097495,16822.82349509,16665.03252014,5,,,1751728246,lbank_exchange_user,1751728246,217517282466050,,1001649392934374,1000157022542796,0,0
345,1000141728360245,2025-07-05 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,25.2198445,16665.03252014,16690.25236464,7,,,1751731200,,1751731200,,,,,,0
346,1000141728414714,2025-07-05 17:33:57,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-131.52466327,16690.25236464,16558.72770137,5,,,1751736837,lbank_exchange_user,1751736837,217517368376281,,1001649496750504,1000157027255065,0,0
347,1000141728499751,2025-07-06 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,22.01230821,16558.72770137,16580.74000958,7,,,1751760000,,1751760000,,,,,,0
348,1000141728591677,2025-07-06 06:17:38,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1000,16580.74000958,15580.74000958,4,,,1751782658,,1751782658,1250706110102,,,,0,0
349,1000141728595521,2025-07-06 06:44:11,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1000,15580.74000958,14580.74000958,4,,,1751784251,,1751784251,1250706110103,,,,0,0
350,1000141728620139,2025-07-06 08:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,18.50893197,14580.74000958,14599.24894155,7,,,1751788800,,1751788800,,,,,,0
351,1000141728680993,2025-07-06 10:34:09,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,4681.7792,14599.24894155,19281.02814155,3,,,1751798049,,1751798049,1250706110104,,,,0,0
352,1000141728685595,2025-07-06 10:56:29,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-329,19281.02814155,18952.02814155,4,,,1751799389,,1751799389,1250706110105,,,,0,0
353,1000141728695889,2025-07-06 11:44:42,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-156.8983962,18952.02814155,18795.12974535,5,,,1751802282,lbank_exchange_user,1751802282,217518022828800,,1001650260861488,1000157063009028,0,0
354,1000141728731932,2025-07-06 13:08:02,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-71.2602673,18795.12974535,18723.86947805,5,,,1751807282,lbank_exchange_user,1751807282,217518072824801,,1001650320069689,1000157065749547,0,0
355,1000141728739687,2025-07-06 13:30:15,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-158.56258368,18723.86947805,18565.30689437,5,,,1751808615,lbank_exchange_user,1751808615,1000581893445906,,1001650336554351,,0,0
356,1000141728739688,2025-07-06 13:30:15,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-6656.74992,18565.30689437,11908.55697437,1,,,1751808615,lbank_exchange_user,1751808615,1000581893445906,,1001650336554351,,0,0
357,1000141728740614,2025-07-06 13:31:11,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-71.8936066,11908.55697437,11836.66336777,5,,,1751808671,lbank_exchange_user,1751808671,1000581893766563,,1001650337326754,,0,0
358,1000141728740615,2025-07-06 13:31:11,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-2533.3572,11836.66336777,9303.30616777,1,,,1751808671,lbank_exchange_user,1751808671,1000581893766563,,1001650337326754,,0,0
359,1000141728740825,2025-07-06 13:31:24,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-699.51919754,9303.30616777,8603.78697023,5,,,1751808684,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1751808684,1000581893837762,,1001650337495755,,0,0
360,1000141728740826,2025-07-06 13:31:24,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-8602.77635,8603.78697023,1.01062023,a,,,1751808684,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1751808684,1000581893837762,,1001650337495755,,0,0
361,1000141728771522,2025-07-06 14:27:53,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1778.4,1.01062023,1779.41062023,3,,,1751812073,,1751812073,1250706110106,,,,0,0
362,1000141728771906,2025-07-06 14:28:39,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-39.73878894,1779.41062023,1739.67183129,5,,,1751812119,lbank_exchange_user,1751812119,217518121195150,,1001650382128463,1000157068426740,0,0
363,1000141728778261,2025-07-06 14:44:08,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1661,1739.67183129,3400.67183129,3,,,1751813048,,1751813048,1250706110107,,,,0,0
364,1000141728778645,2025-07-06 14:45:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-33.12835662,3400.67183129,3367.54347467,5,,,1751813100,lbank_exchange_user,1751813100,217518131007721,,1001650394788745,1000157068969987,0,0
365,1000141728799997,2025-07-06 15:58:23,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-22.26736875,3367.54347467,3345.27610592,5,,,1751817503,lbank_exchange_user,1751817503,217518175037312,,1001650449210985,1000157071396529,0,0
366,1000141728808892,2025-07-06 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,4.18820149,3345.27610592,3349.46430741,7,,,1751817600,,1751817600,,,,,,0
367,1000141728819530,2025-07-06 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,23.58621061,3349.46430741,3373.05051802,7,,,1751817600,,1751817600,,,,,,0
368,1000141728877091,2025-07-06 18:34:52,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-72.22495225,3373.05051802,3300.82556577,5,,,1751826892,lbank_exchange_user,1751826892,1000581989047399,,1001650562798945,,0,0
369,1000141728877092,2025-07-06 18:34:52,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,2568.77322,3300.82556577,5869.59878577,1,,,1751826892,lbank_exchange_user,1751826892,1000581989047399,,1001650562798945,,0,0
370,1000141728878801,2025-07-06 18:39:47,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-69.89920481,5869.59878577,5799.69958096,5,,,1751827187,lbank_exchange_user,1751827187,217518271874963,,1001650566487698,1000157076704968,0,0
371,1000141728933685,2025-07-06 21:13:34,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-24.68780853,5799.69958096,5775.01177243,5,,,1751836414,lbank_exchange_user,1751836414,217518364146894,,1001650677258512,1000157081763449,0,0
372,1000141728937991,2025-07-06 21:27:22,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-47.83548642,5775.01177243,5727.17628601,5,,,1751837242,lbank_exchange_user,1751837242,1000582042379608,,1001650687502538,,0,0
373,1000141728937992,2025-07-06 21:27:22,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-2169.18809775,5727.17628601,3557.98818826,1,,,1751837242,lbank_exchange_user,1751837242,1000582042379608,,1001650687502538,,0,0
374,1000141728938095,2025-07-06 21:27:30,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-115.0794949,3557.98818826,3442.90869336,5,,,1751837250,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1751837250,1000582042423136,,1001650687604426,,0,0
375,1000141728938096,2025-07-06 21:27:30,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-2623.86240226,3442.90869336,819.0462911,a,,,1751837250,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1751837250,1000582042423136,,1001650687604426,,0,0
376,1000141728938097,2025-07-06 21:27:30,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-53.900715,819.0462911,765.1455761,5,,,1751837250,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1751837250,1000582042423175,,1001650687604475,,0,0
377,1000141728938098,2025-07-06 21:27:30,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-765.05,765.1455761,0.0955761,a,,,1751837250,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1751837250,1000582042423175,,1001650687604475,,0,0
378,1000141729157029,2025-07-07 09:22:09,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1718.5759,0.0955761,1718.6714761,3,,,1751880129,,1751880129,1250707110108,,,,0,0
379,1000141729157092,2025-07-07 09:22:24,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-38.38205564,1718.6714761,1680.28942046,5,,,1751880144,lbank_exchange_user,1751880144,217518801438580,,1001651200881842,1000157105775361,0,0
380,1000141729175469,2025-07-07 10:29:01,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,3285,1680.28942046,4965.28942046,3,,,1751884141,,1751884141,1250707110109,,,,0,0
381,1000141729175678,2025-07-07 10:29:10,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-0.0375903,4965.28942046,4965.25183016,5,,,1751884150,lbank_exchange_user,1751884150,217518841501701,,1001651249512229,1000157107980714,0,0
382,1000141729175680,2025-07-07 10:29:10,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-0.0049361,4965.25183016,4965.24689406,5,,,1751884150,lbank_exchange_user,1751884150,217518841501701,,1001651249512229,1000157107980715,0,0
383,1000141729175682,2025-07-07 10:29:10,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1.4853864,4965.24689406,4963.76150766,5,,,1751884150,lbank_exchange_user,1751884150,217518841501701,,1001651249512229,1000157107980716,0,0
384,1000141729175684,2025-07-07 10:29:10,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-0.24827475,4963.76150766,4963.51323291,5,,,1751884150,lbank_exchange_user,1751884150,217518841501701,,1001651249512229,1000157107980717,0,0
385,1000141729175686,2025-07-07 10:29:10,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-45.5959995,4963.51323291,4917.91723341,5,,,1751884150,lbank_exchange_user,1751884150,217518841501701,,1001651249512229,1000157107980718,0,0
386,1000141729248266,2025-07-07 13:30:38,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-61.72985456,4917.91723341,4856.18737885,5,,,1751895038,lbank_exchange_user,1751895038,217518950380332,,1001651382873290,1000157114002521,0,0
387,1000141729285003,2025-07-07 15:03:57,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-133.54519539,4856.18737885,4722.64218346,5,,,1751900637,lbank_exchange_user,1751900637,217519006378030,,1001651454425155,1000157117114980,0,0
